"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"190922","748045","","1.0","1099","","whole in shell","68.7","1","",""
"190923","748045","","1.0","1099","","whole in shell","69.7","1","",""
"190924","748045","","1.0","1099","","yolk","16.0","1","",""
"190925","748045","","1.0","1099","","yolk","17.9","1","",""
"190926","748045","","1.0","1099","","yolk","18.6","1","",""
"190927","748045","","1.0","1099","","yolk","18.8","1","",""
"190928","748045","","1.0","1099","","yolk","19.0","1","",""
"190929","748045","","1.0","1099","","yolk","19.2","1","",""
"190930","748045","","1.0","1099","","yolk","19.5","1","",""
"190931","748045","","1.0","1099","","yolk","19.6","1","",""
"190932","748045","","1.0","1099","","yolk","19.8","1","",""
"190933","748045","","1.0","1099","","yolk","20.2","1","",""
"190934","748045","","1.0","1099","","white","35.1","1","",""
"190935","748045","","1.0","1099","","white","35.9","1","",""
"190936","748045","","1.0","1099","","white","36.0","1","",""
"190937","748045","","1.0","1099","","white","36.5","1","",""
"190938","748045","","1.0","1099","","white","37.1","1","",""
"190939","748045","","1.0","1099","","white","37.4","1","",""
"190940","748045","","1.0","1099","","white","39.5","1","",""
"190941","748045","","1.0","1099","","white","40.7","1","",""
"190942","748045","","1.0","1099","","white","41.4","1","",""
"190943","748045","","1.0","1099","","white","41.5","1","",""
"190944","748045","","1.0","1099","","white","43.5","1","",""
"190945","748045","","1.0","1099","","whole without shell","54.7","1","",""
"190946","748045","","1.0","1099","","whole without shell","55.0","1","",""
"190947","748045","","1.0","1099","","whole without shell","55.3","1","",""
"190948","748045","","1.0","1099","","whole without shell","55.4","1","",""
"190949","748045","","1.0","1099","","whole without shell","55.5","1","",""
"190950","748045","","1.0","1099","","whole without shell","56.7","1","",""
"190951","748045","","1.0","1099","","whole without shell","56.9","1","",""
"190952","748045","","1.0","1099","","whole without shell","58.7","1","",""
"190953","748045","","1.0","1099","","whole without shell","59.5","1","",""
"190954","748045","","1.0","1099","","whole without shell","60.1","1","",""
"190955","748045","","1.0","1099","","whole without shell","61.6","1","",""
"190956","748046","","1.0","1099","","whole in shell","62.9","1","",""
"190957","748046","","1.0","1099","","whole in shell","66.5","1","",""
"190958","748046","","1.0","1099","","whole in shell","66.6","1","",""
"190959","748046","","1.0","1099","","whole in shell","67.9","1","",""
"190960","748046","","1.0","1099","","whole in shell","68.5","1","",""
"190961","748046","","1.0","1099","","yolk","18.8","1","",""
"190962","748046","","1.0","1099","","yolk","18.9","1","",""
"190963","748046","","1.0","1099","","yolk","19.5","1","",""
"190964","748046","","1.0","1099","","yolk","19.9","1","",""
"190965","748046","","1.0","1099","","yolk","20.2","1","",""
"190966","748046","","1.0","1099","","yolk","21.2","1","",""
"190967","748046","","1.0","1099","","white","35.8","1","",""
"190968","748046","","1.0","1099","","white","36.4","1","",""
"190969","748046","","1.0","1099","","white","37.6","1","",""
"190970","748046","","1.0","1099","","white","39.3","1","",""
"190971","748046","","1.0","1099","","white","40.3","1","",""
"190972","748046","","1.0","1099","","white","41.3","1","",""
"190973","748046","","1.0","1099","","whole without shell","54.7","1","",""
"190974","748046","","1.0","1099","","whole without shell","57.6","1","",""
"190975","748046","","1.0","1099","","whole without shell","57.8","1","",""
"190976","748046","","1.0","1099","","whole without shell","59.1","1","",""
"190977","748046","","1.0","1099","","whole without shell","59.2","1","",""
"190978","748046","","1.0","1099","","whole without shell","60.8","1","",""
"190979","748054","","1.0","1099","","whole in shell","56.0","1","",""
"190980","748054","","1.0","1099","","whole in shell","56.5","1","",""
"190981","748054","","1.0","1099","","whole in shell","57.6","1","",""
"190982","748054","","1.0","1099","","whole in shell","57.8","1","",""
"190983","748054","","1.0","1099","","whole in shell","57.9","1","",""
"190984","748054","","1.0","1099","","whole in shell","58.5","1","",""
"190985","748054","","1.0","1099","","whole in shell","58.6","1","",""
"190986","748054","","1.0","1099","","whole in shell","58.7","1","",""
"190987","748054","","1.0","1099","","whole in shell","59.4","1","",""
"190988","748054","","1.0","1099","","whole in shell","59.9","1","",""
"190989","748054","","1.0","1099","","whole in shell","60.8","1","",""
"190990","748054","","1.0","1099","","yolk","13.2","1","",""
"190991","748054","","1.0","1099","","yolk","14.6","1","",""
"190992","748054","","1.0","1099","","yolk","14.8","1","",""
"190993","748054","","1.0","1099","","yolk","15.6","1","",""
"190994","748054","","1.0","1099","","yolk","15.8","1","",""
"190995","748054","","1.0","1099","","yolk","16.6","1","",""
"190996","748054","","1.0","1099","","yolk","17.2","1","",""
"190997","748054","","1.0","1099","","yolk","17.5","1","",""
"190998","748054","","1.0","1099","","yolk","17.8","1","",""
"190999","748054","","1.0","1099","","yolk","18.6","1","",""
"191000","748054","","1.0","1099","","white","32.9","1","",""
"191001","748054","","1.0","1099","","white","33.3","1","",""
"191002","748054","","1.0","1099","","white","33.5","1","",""
"191003","748054","","1.0","1099","","white","33.8","1","",""
"191004","748054","","1.0","1099","","white","34.4","1","",""
"191005","748054","","1.0","1099","","white","34.9","1","",""
"191006","748054","","1.0","1099","","white","36.0","1","",""
"191007","748054","","1.0","1099","","white","36.5","1","",""
"191008","748054","","1.0","1099","","white","36.8","1","",""
"191009","748054","","1.0","1099","","white","37.1","1","",""
"191010","748054","","1.0","1099","","whole without shell","48.1","1","",""
"191011","748054","","1.0","1099","","whole without shell","49.5","1","",""
"191012","748054","","1.0","1099","","whole without shell","49.6","1","",""
"191013","748054","","1.0","1099","","whole without shell","50.4","1","",""
"191014","748054","","1.0","1099","","whole without shell","50.7","1","",""
"191015","748054","","1.0","1099","","whole without shell","51.6","1","",""
"191016","748054","","1.0","1099","","whole without shell","51.6","1","",""
"191017","748054","","1.0","1099","","whole without shell","51.7","1","",""
"191018","748054","","1.0","1099","","whole without shell","51.9","1","",""
"191019","748054","","1.0","1099","","whole without shell","52.2","1","",""
"191020","748054","","1.0","1099","","whole without shell","53.1","1","",""
"191021","748055","","1.0","1099","","whole in shell","55.1","1","",""
"191022","748055","","1.0","1099","","whole in shell","55.2","1","",""
"191023","748055","","1.0","1099","","whole in shell","55.4","1","",""
"191024","748055","","1.0","1099","","whole in shell","57.0","1","",""
"191025","748055","","1.0","1099","","whole in shell","57.6","1","",""
"191026","748055","","1.0","1099","","whole in shell","57.9","1","",""
"191027","748055","","1.0","1099","","whole in shell","58.0","1","",""
"191028","748055","","1.0","1099","","whole in shell","59.0","1","",""
"191029","748055","","1.0","1099","","whole in shell","60.2","1","",""
"191030","748055","","1.0","1099","","whole in shell","60.3","1","",""
"191031","748055","","1.0","1099","","whole in shell","60.4","1","",""
"191032","748055","","1.0","1099","","yolk","10.9","1","",""
"191033","748055","","1.0","1099","","yolk","13.9","1","",""
"191034","748055","","1.0","1099","","yolk","14.7","1","",""
"191035","748055","","1.0","1099","","yolk","14.8","1","",""
"191036","748055","","1.0","1099","","yolk","16.0","1","",""
"191037","748055","","1.0","1099","","yolk","17.2","1","",""
"191038","748055","","1.0","1099","","yolk","17.4","1","",""
"191039","748055","","1.0","1099","","yolk","17.5","1","",""
"191040","748055","","1.0","1099","","yolk","17.9","1","",""
"191041","748055","","1.0","1099","","yolk","19.0","1","",""
"191042","748055","","1.0","1099","","white","32.6","1","",""
"191043","748055","","1.0","1099","","white","33.2","1","",""
"191044","748055","","1.0","1099","","white","33.6","1","",""
"191045","748055","","1.0","1099","","white","34.0","1","",""
"191046","748055","","1.0","1099","","white","34.4","1","",""
"191047","748055","","1.0","1099","","white","34.5","1","",""
"191048","748055","","1.0","1099","","white","34.6","1","",""
"191049","748055","","1.0","1099","","white","34.8","1","",""
"191050","748055","","1.0","1099","","white","35.7","1","",""
"191051","748055","","1.0","1099","","white","37.2","1","",""
"191052","748055","","1.0","1099","","whole without shell","48.0","1","",""
"191053","748055","","1.0","1099","","whole without shell","48.1","1","",""
"191054","748055","","1.0","1099","","whole without shell","49.5","1","",""
"191055","748055","","1.0","1099","","whole without shell","49.6","1","",""
"191056","748055","","1.0","1099","","whole without shell","50.4","1","",""
"191057","748055","","1.0","1099","","whole without shell","50.5","1","",""
"191058","748055","","1.0","1099","","whole without shell","50.7","1","",""
"191059","748055","","1.0","1099","","whole without shell","51.2","1","",""
"191060","748055","","1.0","1099","","whole without shell","51.8","1","",""
"191061","748055","","1.0","1099","","whole without shell","51.9","1","",""
"191062","748055","","1.0","1099","","whole without shell","52.6","1","",""
"191063","748056","","1.0","1099","","whole in shell","59.0","1","",""
"191064","748056","","1.0","1099","","whole in shell","59.1","1","",""
"191065","748056","","1.0","1099","","yolk","13.1","1","",""
"191066","748056","","1.0","1099","","yolk","18.9","1","",""
"191067","748056","","1.0","1099","","white","32.1","1","",""
"191068","748056","","1.0","1099","","white","37.4","1","",""
"191069","748056","","1.0","1099","","whole without shell","50.5","1","",""
"191070","748056","","1.0","1099","","whole without shell","51.0","1","",""
"191071","748065","","1.0","1099","","whole in shell","55.9","1","",""
"191072","748065","","1.0","1099","","whole in shell","56.0","1","",""
"191073","748065","","1.0","1099","","whole in shell","57.3","1","",""
"191074","748065","","1.0","1099","","whole in shell","58.5","1","",""
"191075","748065","","1.0","1099","","whole in shell","58.6","1","",""
"191076","748065","","1.0","1099","","whole in shell","58.7","1","",""
"191077","748065","","1.0","1099","","whole in shell","60.7","1","",""
"191078","748065","","1.0","1099","","whole in shell","61.2","1","",""
"191079","748065","","1.0","1099","","whole in shell","62.2","1","",""
"191080","748065","","1.0","1099","","yolk","16.4","1","",""
"191081","748065","","1.0","1099","","yolk","17.0","1","",""
"191082","748065","","1.0","1099","","yolk","17.4","1","",""
"191083","748065","","1.0","1099","","yolk","17.9","1","",""
"191084","748065","","1.0","1099","","yolk","19.0","1","",""
"191085","748065","","1.0","1099","","yolk","19.6","1","",""
"191086","748065","","1.0","1099","","yolk","20.3","1","",""
"191087","748065","","1.0","1099","","yolk","20.4","1","",""
"191088","748065","","1.0","1099","","white","28.4","1","",""
"191089","748065","","1.0","1099","","white","29.5","1","",""
"191090","748065","","1.0","1099","","white","30.6","1","",""
"191091","748065","","1.0","1099","","white","30.9","1","",""
"191092","748065","","1.0","1099","","white","31.2","1","",""
"191093","748065","","1.0","1099","","white","31.3","1","",""
"191094","748065","","1.0","1099","","white","32.9","1","",""
"191095","748065","","1.0","1099","","white","34.3","1","",""
"191096","748065","","1.0","1099","","whole without shell","45.8","1","",""
"191097","748065","","1.0","1099","","whole without shell","47.6","1","",""
"191098","748065","","1.0","1099","","whole without shell","47.6","1","",""
"191099","748065","","1.0","1099","","whole without shell","49.9","1","",""
"191100","748065","","1.0","1099","","whole without shell","50.3","1","",""
"191101","748065","","1.0","1099","","whole without shell","50.8","1","",""
"191102","748065","","1.0","1099","","whole without shell","51.2","1","",""
"191103","748065","","1.0","1099","","whole without shell","52.2","1","",""
"191104","748065","","1.0","1099","","whole without shell","52.5","1","",""
"191105","748066","","1.0","1099","","whole in shell","59.4","1","",""
"191106","748066","","1.0","1099","","whole in shell","59.7","1","",""
"191107","748066","","1.0","1099","","whole in shell","60.1","1","",""
"191108","748066","","1.0","1099","","whole in shell","60.3","1","",""
"191109","748066","","1.0","1099","","whole in shell","60.9","1","",""
"191110","748066","","1.0","1099","","whole in shell","61.0","1","",""
"191111","748066","","1.0","1099","","whole in shell","61.2","1","",""
"191112","748066","","1.0","1099","","whole in shell","61.7","1","",""
"191113","748066","","1.0","1099","","yolk","16.1","1","",""
"191114","748066","","1.0","1099","","yolk","16.9","1","",""
"191115","748066","","1.0","1099","","yolk","17.5","1","",""
"191116","748066","","1.0","1099","","yolk","18.2","1","",""
"191117","748066","","1.0","1099","","yolk","18.3","1","",""
"191118","748066","","1.0","1099","","yolk","18.5","1","",""
"191119","748066","","1.0","1099","","yolk","19.0","1","",""
"191120","748066","","1.0","1099","","yolk","26.5","1","",""
"191121","748066","","1.0","1099","","white","25.2","1","",""
"191122","748066","","1.0","1099","","white","31.5","1","",""
"191123","748066","","1.0","1099","","white","32.2","1","",""
"191124","748066","","1.0","1099","","white","33.2","1","",""
"191125","748066","","1.0","1099","","white","33.5","1","",""
"191126","748066","","1.0","1099","","white","34.4","1","",""
"191127","748066","","1.0","1099","","white","34.7","1","",""
"191128","748066","","1.0","1099","","white","35.1","1","",""
"191129","748066","","1.0","1099","","white","35.7","1","",""
"191130","748066","","1.0","1099","","whole without shell","50.4","1","",""
"191131","748066","","1.0","1099","","whole without shell","50.5","1","",""
"191132","748066","","1.0","1099","","whole without shell","51.7","1","",""
"191133","748066","","1.0","1099","","whole without shell","51.8","1","",""
"191134","748066","","1.0","1099","","whole without shell","51.9","1","",""
"191135","748066","","1.0","1099","","whole without shell","52.0","1","",""
"191136","748066","","1.0","1099","","whole without shell","52.5","1","",""
"191137","748066","","1.0","1099","","whole without shell","53.0","1","",""
"191138","748067","","1.0","1099","","whole in shell","53.7","1","",""
"191139","748067","","1.0","1099","","whole in shell","55.2","1","",""
"191140","748067","","1.0","1099","","whole in shell","56.4","1","",""
"191141","748067","","1.0","1099","","whole in shell","57.8","1","",""
"191142","748067","","1.0","1099","","whole in shell","59.7","1","",""
"191143","748067","","1.0","1099","","whole in shell","60.3","1","",""
"191144","748067","","1.0","1099","","yolk","15.6","1","",""
"191145","748067","","1.0","1099","","yolk","17.1","1","",""
"191146","748067","","1.0","1099","","yolk","18.2","1","",""
"191147","748067","","1.0","1099","","yolk","18.3","1","",""
"191148","748067","","1.0","1099","","yolk","18.5","1","",""
"191149","748067","","1.0","1099","","yolk","19.0","1","",""
"191150","748067","","1.0","1099","","white","27.7","1","",""
"191151","748067","","1.0","1099","","white","30.6","1","",""
"191152","748067","","1.0","1099","","white","30.8","1","",""
"191153","748067","","1.0","1099","","white","32.5","1","",""
"191154","748067","","1.0","1099","","white","33.0","1","",""
"191155","748067","","1.0","1099","","whole without shell","46.0","1","",""
"191156","748067","","1.0","1099","","whole without shell","47.9","1","",""
"191157","748067","","1.0","1099","","whole without shell","48.6","1","",""
"191158","748067","","1.0","1099","","whole without shell","49.1","1","",""
"191159","748067","","1.0","1099","","whole without shell","50.7","1","",""
"191160","748067","","1.0","1099","","whole without shell","51.5","1","",""
"191161","748076","","1.0","1099","","whole in shell","55.1","1","",""
"191162","748076","","1.0","1099","","whole in shell","55.5","1","",""
"191163","748076","","1.0","1099","","whole in shell","56.0","1","",""
"191164","748076","","1.0","1099","","whole in shell","57.4","1","",""
"191165","748076","","1.0","1099","","whole in shell","57.5","1","",""
"191166","748076","","1.0","1099","","whole in shell","57.9","1","",""
"191167","748076","","1.0","1099","","whole in shell","58.5","1","",""
"191168","748076","","1.0","1099","","whole in shell","59.2","1","",""
"191169","748076","","1.0","1099","","yolk","14.3","1","",""
"191170","748076","","1.0","1099","","yolk","14.4","1","",""
"191171","748076","","1.0","1099","","yolk","15.6","1","",""
"191172","748076","","1.0","1099","","yolk","16.1","1","",""
"191173","748076","","1.0","1099","","yolk","16.7","1","",""
"191174","748076","","1.0","1099","","yolk","17.0","1","",""
"191175","748076","","1.0","1099","","yolk","17.1","1","",""
"191176","748076","","1.0","1099","","yolk","17.5","1","",""
"191177","748076","","1.0","1099","","white","31.3","1","",""
"191178","748076","","1.0","1099","","white","32.7","1","",""
"191179","748076","","1.0","1099","","white","33.1","1","",""
"191180","748076","","1.0","1099","","white","33.2","1","",""
"191181","748076","","1.0","1099","","white","33.8","1","",""
"191182","748076","","1.0","1099","","white","33.9","1","",""
"191183","748076","","1.0","1099","","white","34.0","1","",""
"191184","748076","","1.0","1099","","white","34.2","1","",""
"191185","748076","","1.0","1099","","whole without shell","47.5","1","",""
"191186","748076","","1.0","1099","","whole without shell","48.3","1","",""
"191187","748076","","1.0","1099","","whole without shell","48.8","1","",""
"191188","748076","","1.0","1099","","whole without shell","49.5","1","",""
"191189","748076","","1.0","1099","","whole without shell","50.3","1","",""
"191190","748076","","1.0","1099","","whole without shell","50.5","1","",""
"191191","748076","","1.0","1099","","whole without shell","51.7","1","",""
"191192","748077","","1.0","1099","","whole in shell","55.9","1","",""
"191193","748077","","1.0","1099","","whole in shell","56.6","1","",""
"191194","748077","","1.0","1099","","whole in shell","57.0","1","",""
"191195","748077","","1.0","1099","","whole in shell","57.2","1","",""
"191196","748077","","1.0","1099","","whole in shell","57.5","1","",""
"191197","748077","","1.0","1099","","whole in shell","57.8","1","",""
"191198","748077","","1.0","1099","","whole in shell","58.1","1","",""
"191199","748077","","1.0","1099","","whole in shell","58.4","1","",""
"191200","748077","","1.0","1099","","whole in shell","58.9","1","",""
"191201","748077","","1.0","1099","","yolk","15.0","1","",""
"191202","748077","","1.0","1099","","yolk","15.4","1","",""
"191203","748077","","1.0","1099","","yolk","16.0","1","",""
"191204","748077","","1.0","1099","","yolk","16.3","1","",""
"191205","748077","","1.0","1099","","yolk","16.6","1","",""
"191206","748077","","1.0","1099","","yolk","16.7","1","",""
"191207","748077","","1.0","1099","","yolk","16.8","1","",""
"191208","748077","","1.0","1099","","yolk","16.9","1","",""
"191209","748077","","1.0","1099","","yolk","17.1","1","",""
"191210","748077","","1.0","1099","","white","32.6","1","",""
"191211","748077","","1.0","1099","","white","32.8","1","",""
"191212","748077","","1.0","1099","","white","33.4","1","",""
"191213","748077","","1.0","1099","","white","33.6","1","",""
"191214","748077","","1.0","1099","","white","33.7","1","",""
"191215","748077","","1.0","1099","","white","34.1","1","",""
"191216","748077","","1.0","1099","","white","34.2","1","",""
"191217","748077","","1.0","1099","","white","34.4","1","",""
"191218","748077","","1.0","1099","","white","35.1","1","",""
"191219","748077","","1.0","1099","","whole without shell","49.1","1","",""
"191220","748077","","1.0","1099","","whole without shell","49.6","1","",""
"191221","748077","","1.0","1099","","whole without shell","49.7","1","",""
"191222","748077","","1.0","1099","","whole without shell","50.1","1","",""
"191223","748077","","1.0","1099","","whole without shell","50.4","1","",""
"191224","748077","","1.0","1099","","whole without shell","50.5","1","",""
"191225","748077","","1.0","1099","","whole without shell","50.7","1","",""
"191226","748077","","1.0","1099","","whole without shell","51.2","1","",""
"191227","748077","","1.0","1099","","whole without shell","51.3","1","",""
"191228","748078","","1.0","1099","","whole in shell","54.0","1","",""
"191229","748078","","1.0","1099","","whole in shell","55.4","1","",""
"191230","748078","","1.0","1099","","whole in shell","56.1","1","",""
"191231","748078","","1.0","1099","","whole in shell","57.0","1","",""
"191232","748078","","1.0","1099","","whole in shell","57.4","1","",""
"191233","748078","","1.0","1099","","whole in shell","58.9","1","",""
"191234","748078","","1.0","1099","","whole in shell","59.3","1","",""
"191235","748078","","1.0","1099","","whole in shell","59.7","1","",""
"191236","748078","","1.0","1099","","whole in shell","59.8","1","",""
"191237","748078","","1.0","1099","","whole in shell","60.8","1","",""
"191238","748078","","1.0","1099","","whole in shell","61.2","1","",""
"191239","748078","","1.0","1099","","whole in shell","61.3","1","",""
"191240","748078","","1.0","1099","","yolk","15.7","1","",""
"191241","748078","","1.0","1099","","yolk","16.8","1","",""
"191242","748078","","1.0","1099","","yolk","17.8","1","",""
"191243","748078","","1.0","1099","","yolk","18.0","1","",""
"191244","748078","","1.0","1099","","yolk","18.4","1","",""
"191245","748078","","1.0","1099","","yolk","18.6","1","",""
"191246","748078","","1.0","1099","","white","32.8","1","",""
"191247","748078","","1.0","1099","","white","34.2","1","",""
"191248","748078","","1.0","1099","","white","34.9","1","",""
"191249","748078","","1.0","1099","","white","35.3","1","",""
"191250","748078","","1.0","1099","","white","35.5","1","",""
"191251","748078","","1.0","1099","","white","36.1","1","",""
"191252","748078","","1.0","1099","","whole without shell","46.8","1","",""
"191253","748078","","1.0","1099","","whole without shell","48.9","1","",""
"191254","748078","","1.0","1099","","whole without shell","49.0","1","",""
"191255","748078","","1.0","1099","","whole without shell","49.8","1","",""
"191256","748078","","1.0","1099","","whole without shell","50.1","1","",""
"191257","748078","","1.0","1099","","whole without shell","51.2","1","",""
"191258","748078","","1.0","1099","","whole without shell","51.7","1","",""
"191259","748078","","1.0","1099","","whole without shell","51.8","1","",""
"191260","748078","","1.0","1099","","whole without shell","52.2","1","",""
"191261","748078","","1.0","1099","","whole without shell","52.3","1","",""
"191262","748078","","1.0","1099","","whole without shell","53.1","1","",""
"191263","748078","","1.0","1099","","whole without shell","53.5","1","",""
"191264","748087","","1.0","1099","","whole in shell","53.2","1","",""
"191265","748087","","1.0","1099","","whole in shell","56.3","1","",""
"191266","748087","","1.0","1099","","whole in shell","57.8","1","",""
"191267","748087","","1.0","1099","","whole in shell","59.6","1","",""
"191268","748087","","1.0","1099","","whole in shell","59.7","1","",""
"191269","748087","","1.0","1099","","whole in shell","60.7","1","",""
"191270","748087","","1.0","1099","","whole without shell","47.4","1","",""
"191271","748087","","1.0","1099","","whole without shell","49.3","1","",""
"191272","748087","","1.0","1099","","whole without shell","50.9","1","",""
"191273","748087","","1.0","1099","","whole without shell","52.1","1","",""
"191274","748087","","1.0","1099","","whole without shell","57.5","1","",""
"191275","748088","","1.0","1099","","whole in shell","55.3","1","",""
"191276","748088","","1.0","1099","","whole in shell","56.9","1","",""
"191277","748088","","1.0","1099","","whole in shell","57.3","1","",""
"191278","748088","","1.0","1099","","whole in shell","57.6","1","",""
"191279","748088","","1.0","1099","","whole in shell","58.1","1","",""
"191280","748088","","1.0","1099","","whole in shell","58.2","1","",""
"191281","748088","","1.0","1099","","whole in shell","58.3","1","",""
"191282","748088","","1.0","1099","","whole in shell","59.3","1","",""
"191283","748088","","1.0","1099","","whole in shell","59.4","1","",""
"191284","748088","","1.0","1099","","whole in shell","60.9","1","",""
"191285","748088","","1.0","1099","","whole in shell","62.4","1","",""
"191286","748088","","1.0","1099","","whole without shell","47.7","1","",""
"191287","748088","","1.0","1099","","whole without shell","48.8","1","",""
"191288","748088","","1.0","1099","","whole without shell","49.1","1","",""
"191289","748088","","1.0","1099","","whole without shell","50.0","1","",""
"191290","748088","","1.0","1099","","whole without shell","50.3","1","",""
"191291","748088","","1.0","1099","","whole without shell","50.5","1","",""
"191292","748088","","1.0","1099","","whole without shell","53.2","1","",""
"191293","748088","","1.0","1099","","whole without shell","53.4","1","",""
"191294","748088","","1.0","1099","","whole without shell","53.6","1","",""
"191295","748088","","1.0","1099","","whole without shell","53.7","1","",""
"191296","748088","","1.0","1099","","whole without shell","55.1","1","",""
"191297","748099","","1.0","1099","","whole in shell","54.0","1","",""
"191298","748099","","1.0","1099","","whole in shell","57.2","1","",""
"191299","748099","","1.0","1099","","whole in shell","58.4","1","",""
"191300","748099","","1.0","1099","","whole in shell","59.0","1","",""
"191301","748099","","1.0","1099","","whole in shell","60.7","1","",""
"191302","748099","","1.0","1099","","yolk","14.5","1","",""
"191303","748099","","1.0","1099","","yolk","15.4","1","",""
"191304","748099","","1.0","1099","","yolk","18.7","1","",""
"191305","748099","","1.0","1099","","yolk","19.2","1","",""
"191306","748099","","1.0","1099","","yolk","19.6","1","",""
"191307","748099","","1.0","1099","","white","30.8","1","",""
"191308","748099","","1.0","1099","","white","31.5","1","",""
"191309","748099","","1.0","1099","","white","32.5","1","",""
"191310","748099","","1.0","1099","","white","32.7","1","",""
"191311","748099","","1.0","1099","","white","34.2","1","",""
"191312","748099","","1.0","1099","","whole without shell","46.9","1","",""
"191313","748099","","1.0","1099","","whole without shell","48.7","1","",""
"191314","748099","","1.0","1099","","whole without shell","50.0","1","",""
"191315","748099","","1.0","1099","","whole without shell","51.2","1","",""
"191316","748099","","1.0","1099","","whole without shell","52.3","1","",""
"191317","748100","","1.0","1099","","whole in shell","52.4","1","",""
"191318","748100","","1.0","1099","","whole in shell","55.3","1","",""
"191319","748100","","1.0","1099","","whole in shell","56.7","1","",""
"191320","748100","","1.0","1099","","whole in shell","57.3","1","",""
"191321","748100","","1.0","1099","","whole in shell","57.8","1","",""
"191322","748100","","1.0","1099","","whole in shell","58.4","1","",""
"191323","748100","","1.0","1099","","whole in shell","58.6","1","",""
"191324","748100","","1.0","1099","","whole in shell","59.0","1","",""
"191325","748100","","1.0","1099","","whole in shell","59.2","1","",""
"191326","748100","","1.0","1099","","whole in shell","60.0","1","",""
"191327","748100","","1.0","1099","","whole in shell","60.6","1","",""
"191328","748100","","1.0","1099","","yolk","15.2","1","",""
"191329","748100","","1.0","1099","","yolk","16.6","1","",""
"191330","748100","","1.0","1099","","yolk","16.8","1","",""
"191331","748100","","1.0","1099","","yolk","16.9","1","",""
"191332","748100","","1.0","1099","","yolk","17.1","1","",""
"191333","748100","","1.0","1099","","yolk","17.5","1","",""
"191334","748100","","1.0","1099","","yolk","17.6","1","",""
"191335","748100","","1.0","1099","","yolk","18.4","1","",""
"191336","748100","","1.0","1099","","yolk","19.2","1","",""
"191337","748100","","1.0","1099","","yolk","19.3","1","",""
"191338","748100","","1.0","1099","","yolk","19.4","1","",""
"191339","748100","","1.0","1099","","white","29.6","1","",""
"191340","748100","","1.0","1099","","white","31.1","1","",""
"191341","748100","","1.0","1099","","white","31.4","1","",""
"191342","748100","","1.0","1099","","white","31.6","1","",""
"191343","748100","","1.0","1099","","white","31.9","1","",""
"191344","748100","","1.0","1099","","white","32.1","1","",""
"191345","748100","","1.0","1099","","white","32.8","1","",""
"191346","748100","","1.0","1099","","white","32.9","1","",""
"191347","748100","","1.0","1099","","white","33.5","1","",""
"191348","748100","","1.0","1099","","white","35.1","1","",""
"191349","748100","","1.0","1099","","whole without shell","44.8","1","",""
"191350","748100","","1.0","1099","","whole without shell","48.7","1","",""
"191351","748100","","1.0","1099","","whole without shell","49.8","1","",""
"191352","748100","","1.0","1099","","whole without shell","50.1","1","",""
"191353","748100","","1.0","1099","","whole without shell","50.3","1","",""
"191354","748100","","1.0","1099","","whole without shell","50.4","1","",""
"191355","748100","","1.0","1099","","whole without shell","50.6","1","",""
"191356","748100","","1.0","1099","","whole without shell","51.5","1","",""
"191357","748100","","1.0","1099","","whole without shell","51.9","1","",""
"191358","748100","","1.0","1099","","whole without shell","52.7","1","",""
"191359","748101","","1.0","1099","","whole in shell","54.1","1","",""
"191360","748101","","1.0","1099","","yolk","16.0","1","",""
"191361","748101","","1.0","1099","","white","31.1","1","",""
"191362","748101","","1.0","1099","","whole without shell","47.1","1","",""
"191363","748102","","1.0","1099","","whole in shell","55.9","1","",""
"191364","748102","","1.0","1099","","whole in shell","56.7","1","",""
"191365","748102","","1.0","1099","","whole in shell","57.1","1","",""
"191366","748102","","1.0","1099","","whole in shell","57.5","1","",""
"191367","748102","","1.0","1099","","whole in shell","58.5","1","",""
"191368","748102","","1.0","1099","","whole in shell","59.8","1","",""
"191369","748102","","1.0","1099","","whole in shell","60.4","1","",""
"191370","748102","","1.0","1099","","yolk","15.7","1","",""
"191371","748102","","1.0","1099","","yolk","16.0","1","",""
"191372","748102","","1.0","1099","","yolk","17.9","1","",""
"191373","748102","","1.0","1099","","yolk","18.0","1","",""
"191374","748102","","1.0","1099","","yolk","18.5","1","",""
"191375","748102","","1.0","1099","","white","30.1","1","",""
"191376","748102","","1.0","1099","","white","30.2","1","",""
"191377","748102","","1.0","1099","","white","30.8","1","",""
"191378","748102","","1.0","1099","","white","32.6","1","",""
"191379","748102","","1.0","1099","","white","33.5","1","",""
"191380","748102","","1.0","1099","","white","35.5","1","",""
"191381","748102","","1.0","1099","","whole without shell","48.0","1","",""
"191382","748102","","1.0","1099","","whole without shell","48.3","1","",""
"191383","748102","","1.0","1099","","whole without shell","48.7","1","",""
"191384","748102","","1.0","1099","","whole without shell","49.3","1","",""
"191385","748102","","1.0","1099","","whole without shell","50.6","1","",""
"191386","748102","","1.0","1099","","whole without shell","51.5","1","",""
"191387","748112","","1.0","1099","","whole in shell","61.7","1","",""
"191388","748112","","1.0","1099","","whole in shell","62.5","1","",""
"191389","748112","","1.0","1099","","whole in shell","62.6","1","",""
"191390","748112","","1.0","1099","","whole in shell","63.6","1","",""
"191391","748112","","1.0","1099","","whole in shell","63.8","1","",""
